id,title,authors,date,edition,publisher,isbn-13,language,series,age range,pages,lexile
2348,"Database systems- Design, Implementation and Management, 7th",,2007,,Thomson Course Technology,,,,,,
1751,Data Sharing Using a Common Data Architecture  ,Michael H. Brackett;John Zachman;,1994/03/14,1st,John Wiley & Sons,9780471309932,English,,,478,
775,Statistics for Big Data For Dummies  ),Alan Anderson;,2015/02/24,,For Dummies,9781118940013,English,For Dummies (Computer/Tech),,384,
4162,Information Visualization in Data Mining and Knowledge Discovery  ,Usama Fayyad;Georges Grinstein;Andreas Wierse;,2001/09/03,,Morgan Kaufmann,9781558606890,English,The Morgan Kaufmann Series in Data Management Systems,,407,
4483,Computational Modeling Methods for Neuroscientists  ,Erik de De Schutter;,2009/09/04,,The MIT Press,9780262013277,English,Computational Neuroscience,,432,
1557,"Knowledge Engineering: Practice and Patterns: 16th International Conference, EKAW 2008, Acitrezza, Sicily, Italy September 29 - October 3, 2008, ... / Lecture Notes in Artificial Intelligence)",Aldo Gangemi;Jérôme Euzenat;,2008/10/24,,Springer,9780130124159,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 5268),,420,
4301,"SOFSEM 2012: Theory and Practice of Computer Science: 38th Conference on Current Trends in Theory and Practice of Computer Science, Spindleruv Mlýn, ... Computer Science and General Issues)",Mária Bieliková;Gerhard Friedrich;Georg Gottlob;,2012/09/01,2012,Springer,9783642276590,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 7147),,674,
4283,Computerizing Warehouse Operations,Raymond A. Nelson;,1985/02,,Prentice Hall,9780131639249,English,,,239,
5072,Enterprise Management with SAP SEM / Business Analytics  ,Marco Meier;Werner Sinzig;Peter Mertens;,2010/12/15,,Springer,9783642061615,English,SAP Excellence,,220,
1388,"Data Mining, Data Warehousing and Client/Server Databases: Proceedings of the 8th International Hong Kong Computer Society Database Workshop  ",Brian Siu;Paul K.M. Kwan;Benedict Lam;,1997/12/01,1,Springer,9789813083530,English,,,316,
227,OCP Building Internet Applications I & II Exam Guide,Christopher Allen;,2001/10/15,,Osborne/McGraw-Hill,9780072193336,English,Oracle Press (Certification).,,410,
2148,"The Book of FileMaker 6: Your One-Stop Guide to FileMaker Pro, Pro Unlimited, Developer, Server, and Mobile",Chris Kubica;,2003/07/15,1,No Starch Press,9781886411814,English,,,840,
4575,"25 Years of Model Checking: History, Achievements, Perspectives  ",Orna Grumberg;Helmut Veith;,2008/07/18,2008,Springer,9783540698494,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5000),,234,
2833,McSe Exam Notes: SQL Server 6.5 Administration  ,Rick Sawtell;Lance Mortensen;,1998/08,1st,Sybex Inc,9780782123067,English,Certificaiton Study Guide,,392,
4017,Teach Yourself VISUALLY Access 2013,Paul McFedries;,2013/04/08,1,Visual,9781118517703,English,,,352,
2980,"Self-Organizing Systems: Second International Workshop, IWSOS 2007, The Lake District, UK, September 11-13, 2007, Proceedings  ",David Hutchison;Randy Katz;,2007/08/30,2007,Springer,9783540749165,English,Lecture Notes in Computer Science / Computer Communication Networks and Telecommunications (Book 4725),,295,
3475,Business Analytics: An Introduction,Jay Liebowitz;,2013/12/19,1,Auerbach Publications,9781466596092,English,,,288,
713,Data Mining and Warehousing,Pooja Sharma;,2013/06/01,,Shree Publishers & Distributors,9788183295185,English,,,288,
3353,Data Warehousing: The Route to Mass Communication,Sean Kelly;,1994/07,1,Wiley,9780471950820,English,,,202,
4129,By Gavin JT Powell - Oracle Data Warehouse Tuning For 10g,Gavin JT Powell;,2006/09/01,,Elsevier Science,,,,,,
4157,Professional ASP XML,Mark Baartse;Dinar Dalvi;Stephen Hahn;,2000/01,,Peer Information Inc.,9781861004024,English,Programmer to Programmer,,883,
972,Data Warehousing mit SAP BW 7.3,Christian Mehrwald;,2013/04/01,,Dpunkt.Verlag GmbH,9783864900372,German,,,,
2624,Mike Meyers' Comptia RFID+ Certification Passport,Mark Brown;Sam Patadia;Sanjiv Dua;,2007/05/11,1,McGraw-Hill Osborne Media,9780072263664,English,Passport,,336,
2006,Oracle8i Certified Professional DBA Certification Exam Guide,Jason S. Couchman;Ulrike Schwinn;Jeremy Judson;,2000/12/26,,McGraw-Hill/Osborne Media,9780072130607,English,Oracle (McGraw-Hill),,1156,
4191,The Power of PROC FORMAT,Jonas V. Bilenas;,2005/03/09,1,SAS Institute,9781590475737,English,,,124,
1906,LSC CPS1 Oracle 11g,Rajeev Kaula;,2008/11/03,4,Learning Solutions,9780073408774,English,,,528,
3109,Oracle Application Server 10g Essentials,Robert Stackowiak;Donald Bales;Rick Greenwald;,2004/08/26,,O'Reilly Media,9780596006211,English,,,256,
2339,QlikView 11 for Developers,Barry Harmsen;Miguel Garcia;,2012/11/23,,Packt Publishing,9781849686068,English,,,534,
3978,Introduction to Statistical Relational Learning  ,Lise Getoor;Ben Taskar;,2007/08/31,,The MIT Press,9780262072885,English,Adaptive Computation and Machine Learning series,,608,
754,Glacial environment and processes in Southeastern Alaska  ,Joseph H Hartshorn;,1972,,"Coastal Research Center, University of Massachusetts",,English,Technical Report,,63,
3633,SAS For Dummies,Stephen McDaniel;Chris Hemedinger;,2010/03/19,2,For Dummies,9780470539682,English,,,388,
2175,"Advances in Cryptology - CRYPTO '99: 19th Annual International Cryptology Conference, Santa Barbara, California, USA, August 15-19, 1999 Proceedings  ",Michael Wiener;,1999/07/28,1999,Springer,9783540663478,English,Lecture Notes in Computer Science (Book 1666),,648,
3754,Advanced Information Systems Engineering,Anne Banks Pidduck;John Mylopoulos;Carson C. Woo;,2002/07/10,,Springer,9783540437383,English,Lecture Notes in Computer Science (Book 2348),,788,
159,Data Mining With Decision Trees: Theory and Applications    ,Lior Rokach;Oded Maimon;,2015/01/04,2,World Scientific Publishing Company,9789814590075,English,Series in Machine Perception and Artifical Intelligence,,380,
4836,Pentaho Solutions: Business Intelligence and Data Warehousing with Pentaho and MySQL,Roland Bouman;Jos van Dongen;,2009/08/14,1,Wiley,9780470484326,English,,,648,
4357,Oracle SOA Suite 11g Developer's Cookbook,Antony Reynolds;Matt Wright;,2012/12/26,,Packt Publishing,9781849683883,English,,,346,
467,Unervised Learning via Self-Organization: A Dynamic Approach  ,Matthew Kyan;Paisarn Muneesawang;Kambiz Jarrah;,2014/06/03,1,Wiley-IEEE Press,9780470278338,English,IEEE Press Series on Computational Intelligence (Book 11),,288,
1485,"Expert Oracle SQL: Optimization, Deployment, and Statistics",Tony Hasler;,2014/06/24,1,Apress,9781430259770,English,,,624,
4010,Demand-Driven Associative Classification  ,Adriano Veloso;Meira Jr.;,2011/05/19,2011,Springer,9780857295248,English,SpringerBriefs in Computer Science,,112,
208,"DB2® SQL PL: Essential Guide for DB2® UDB on Linux™, UNIX®, Windows™, i5/OS™, and z/OS®  ",Zamil Janmohamed;Clara Liu;Drew Bradstock;,2004/11/25,2,IBM Press,9780131477001,English,,,576,
3727,Crystal Reports 2008: The Complete Reference  ,George Peck;,2008/07/10,,McGraw-Hill Osborne Media,9780071590983,English,Osborne Complete Reference Series,,968,
4102,Computational Structures and Algorithms for Association Rules: The Galois Connection,Jean-Marc Adamo;,2011/08/22,,CreateSpace Independent Publishing Platform,9781463737818,English,,,276,
10,Managing and Mining Sensor Data,Charu C. Aggarwal;,2013/01/15,2013,Springer,9781461463085,English,,,534,
4958,"Data Analysis, Machine Learning and Knowledge Discovery  ",Myra Spiliopoulou;Lars Schmidt-Thieme;Ruth Janning;,2013/12/31,2014,Springer,9783319015941,English,"Studies in Classification, Data Analysis, and Knowledge Organization",,430,
2220,Programming Microsoft SQL Server 2000 with Microsoft Visual Basic .Net  ,Rick Dobson;Paul Cornell;,2002/05/01,,Microsoft Press,9780735615359,English,Microsoft Programming,,500,
1638,Data Mining: Know It All,Soumen Chakrabarti;Earl Cox;Eibe Frank;,2008/11/26,1,Morgan Kaufmann,9780123746290,English,Know It All,,480,
4718,Exploring Data with RapidMiner,Andrew Chisholm;,2013/11/25,,Packt Publishing,9781782169338,English,,,162,
3466,Mining Sequential Patterns from Large Data Sets  ,Wei Wang;Jiong Yang;,2005/02/28,2005,Springer,9780387242460,English,Advances in Database Systems (Book 28),,163,
3837,Data Mining: Concepts and Techniques  ,Jiawei Han;Micheline Kamber;,2000/09/08,1st,Morgan Kaufmann,9781558604896,English,The Morgan Kaufmann Series in Data Management Systems,,550,
1345,"Parallelisme, communication et synchronisation  ",,1985,,Editions du Centre national de la recherche scientifique,9782222036722,French,,,584,
2684,The Official Introduction to DB2  for z/OS : Covers DB2  Universal Database for z/OS  Version 8  ,Susan Graziano Sloan;,2004/06/05,2,IBM Press,9780131477506,English,,,528,
1276,Integrating Multiscale Observations of U.S. Waters,Committee on Integrated Observations for Hydrologic and Related Sciences;Water Science and Technology Board;Division on Earth and Life Studies;,2008/04/25,,National Academies Press,9780309114578,English,,,210,
3422,Data-Centric .NET Programming with C#,Jacob Hammer Pedersen;Kent Tegels;Neil Whitlow;,2001/12,,Peer Information Inc.,9781861005922,English,,,785,
3097,Access VBA Programming For Dummies,Alan Simpson;,2004/08/27,1,For Dummies,9780764574115,English,,,408,
81,Macromedia ColdFusion MX 7 Web Application Construction Kit,Ben Forta;Raymond Camden;Leon Chalnick;,2005/04/02,1,Macromedia Press,9780321223678,English,,,1440,
2318,Knowledge Management Strategies for Business Development,Meir Russ;,2009/10/15,1,Business Science Reference,9781605663487,English,,,419,
5041,"DB2 Universal Database  v7.1 for UNIX, Linux, Windows and OS/2 Database Administration Certification Guide  ",George Baklarz;Bill Wong;Jonathan Cook;,2000/10/30,4,Pearson Education,9780130913661,English,,,832,
752,Applied Predictive Analytics: Principles and Techniques for the Professional Data Analyst,Dean Abbott;,2014/04/14,1,Wiley,9781118727966,English,,,456,
3022,SQL Power!: The Comprehensive Guide,Kenneth Hess;,2006/06/16,1,Cengage Learning PTR,9781598632125,English,Power!,,488,
4847,"Artificial Immune Systems: 7th International Conference, ICARIS 2008, Phuket, Thailand, August 10-13, 2008, Proceedings  ",Peter Bentley;Doheon Lee;Sungwon Jung;,2008/07/25,2008,Springer,9783540850717,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5132),,436,
4108,"Advances in Multidisciplinary Retrieval: First Information Retrieval Facility Conference, IRFC 2010, Vienna, Austria, May 31, 2010, Proceedings ... Applications, incl. Internet/Web, and HCI)",Hamish Cunningham;Allan Hanbury;Stefan Rüger;,2010/05/20,,Springer,9783642130830,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6107)",,167,
289,Microsoft® SQL Server 2000 Analysis Services Step by Step  ,Reed Jacobson;OLAP Train;Reed Jacobsen;,2000/10/07,,Microsoft Press,9780735609044,English,DV-DLT Fundamentals,,400,
4894,"Engineering Self-Organising Systems: Third International Workshop, ESOA 2005, Utrecht, The Netherlands, July 25, 2005, Revised Selected Papers ... / Lecture Notes in Artificial Intelligence)",Sven A. Brueckner;Giovanni Di Marzo Serugendo;David Hales;,2006/04/07,,Springer,9783540333425,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3910),,248,
4690,Microsoft Office Access 2007 Step by Step,Steve Lambert;M. Lambert;Joan Preppernau;,2007/01/13,1,Microsoft Press,9780735623033,English,Step by Step,,384,
1020,Building and Managing a Cloud Using Oracle Enterprise Manager 12c  ,Madhup Gulati;Adeesh Fulay;Sudip Datta;,2013/02/13,1,McGraw-Hill Osborne Media,9780071763226,English,Oracle Press,,304,
2137,Calculus of Thought: Neuromorphic Logistic Regression in Cognitive Machines,Daniel M Rice;,2013/11/21,1,Academic Press,9780124104075,English,,,272,
4715,SAP® SD Handbook  ,"Inc., Kogent Learning Solutions;",2010/04/06,1,Jones & Bartlett Learning,9781934015346,English,Jones and Bartlett Publishers SAP Book,,614,
616,"Beginning PHP, Apache, MySQL Web Development  ",Michael K. Glass;Yann Le Scouarnec;Elizabeth Naramore;,2004/03/12,,Wrox,9780764557446,English,Programmer to Programmer,,720,
3550,Business Intelligence: Data Mining and Optimization for Decision Making,Carlo Vercellis;,2009/04/20,1,Wiley,9780470511398,English,,,436,
3501,Making Use of PHP,Ashok Appu;,2002/07/15,1,Wiley,9780471219736,English,,,352,
4867,Data Warehousing and Data Mining Tutorial     ,CHEN WEN WEI;,2000/01/01,,Tsinghua University Press,9787302259138,Chinese,,,,
4805,Access 2003 Personal Trainer  ),Inc. CustomGuide;,2005/03/21,,O'Reilly Media,9780596009373,English,Personal Trainer (O'Reilly),,368,
526,"Sql Server 2012 Pure T-SQL: Business Solutions for Power Users, Developers, and the Rest of Us",Dr. Pindaro Epaminonda Demertzoglou;,2014/04/11,,AlphaPress,9780988330030,English,,,352,
2663,"Model Checking Software: 15th International SPIN Workshop, Los Angeles, CA, USA, August 10-12, 2008, Proceedings  ",Klaus Havelund;Rupak Majumdar;Jens Palsberg;,2008/07/25,2008,Springer,9783540851134,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5156),,343,
5018,Pro T-SQL 2012 Programmer's Guide  ,Jay Natarajan;Scott Shaw;Rudi Bruchez;,2012/09/26,3,Apress,9781430245964,English,Expert's Voice in SQL Server,,696,
368,Beginning Oracle Programming  ,Sean Dillon;Christopher Beck;Thomas Kyte;,2003/09/24,,Apress,9781590592861,English,Expert's Voice,,1128,
2495,Microsoft Office Access 2010 QuickSteps,John Cronan;,2010/06/10,2,McGraw-Hill Osborne Media,9780071634946,English,Quicksteps,,272,
829,"Oracle Essentials : Oracle9i, Oracle8i & Oracle8  ",Rick Greenwald;Robert Stackowiak;Jonathan Stern;,2001/06/15,Second Edition,O'Reilly Media,9780596001797,English,,,450,
3506,Event-Driven Surveillance: Possibilities and Challenges  ,Kerstin Denecke;,2012/02/23,2012,Springer,9783642281341,English,SpringerBriefs in Computer Science,,76,
1698,"Cooperative Information Agents: First International Workshop, CIA'97, Kiel, Germany, February 26-28, 1997, Proceedings  ",Peter Kandzia;Matthias Klusch;,1997/03/21,,Springer,9783540625919,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 1202),,292,
2128,High Performance Discovery In Time Series: Techniques and Case Studies  ,New York University;Donna Ryan;,2011/12/12,Softcover reprint of the original 1st ed. 2004,Springer,9781441918420,English,Monographs in Computer Science,,190,
2466,Social Computing and Behavioral Modeling,Huan Liu;John Salerno;Michael J. Young;,2009/04/23,2009,Springer,9781441900555,English,,,264,
2147,"New Perspectives on Microsoft Access 2010, Brief  )",Joseph J. Adamski;Kathy T. Finnegan;,2010/07/19,1,Cengage Learning,9780538798495,English,New Perspectives (Thomson Course Technology),,264,
4899,Innovating in Product/Process Development: Gaining Pace in New Product Development,Mikel Sorli;Dragan Stokic;,2009/07/24,2009,Springer,9781848825444,English,,,280,
1258,Microsoft SQL Server 2000 Optimization Guide,Jenney Lynne Fields;,2000/11/20,,Prentice Hall PTR,9780130883582,English,Prentice Hall PTR Microsoft Technologies Series,,544,
1808,Data warehouse and data mining ,AN SHU ZHI DENG;,2000/01/01,,Tsinghua University Press,9787302106883,,,,,
4635,Efficient Secure Two-Party Protocols: Techniques and Constructions  ,Carmit Hazay;Yehuda Lindell;,2010/11/04,2010,Springer,9783642143021,English,Information Security and Cryptography,,263,
1930,Apache Kafka,Nishant Garg;,2013/10/17,,Packt Publishing,9781782167938,English,,,88,
4779,"Usabilidad, Disenos De Sitios Web",Jakob Nielsen;,2001/11/09,,Prentice Hall PTR,9788420530086,English,,,416,
3172,Oracle CRM On Demand Reporting  ,Michael D. Lairson;,2008/09/12,,McGraw-Hill Osborne Media,9780071593045,English,Oracle Press,,474,
576,Statistical Analysis of Network Data: Methods and Models  ,Eric D. Kolaczyk;,2009/03/19,2009,Springer,9780387881454,English,Springer Series in Statistics,,386,
4306,Principles of Data Mining  ,Max Bramer;,2013/02/25,2nd ed. 2013,Springer,9780387927152,English,Undergraduate Topics in Computer Science,,440,
555,FileMaker Pro 4.0 Companion  ,Maria Langer;,1998/06/12,1st,Academic Press,9780124365759,English,Claris Press,,736,
3119,Practical Oracle Database Appliance,Bobby Curtis;Fuad Arshad;Erik Benner;,2014/01/28,1,Apress,9781430262657,English,,,272,
