id,title,authors,date,edition,publisher,isbn-13,language,series,age range,pages,lexile
1874,"Database Systems for Advanced Applications: 18th International Conference, DASFAA 2013, Wuhan, China, April 22-25, 2013. Proceedings, Part II","Weiyi Meng (Editor), Ling Feng (Editor), Stephane Bressan (Editor), Werner Winiwarter (Editor), Wei Song (Editor)",2013/05/11,1,Springer Berlin Heidelberg,9783642374494,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#7826",,487,
1875,"Database Systems for Advanced Applications: 19th International Conference, DASFAA 2014, International Workshops: BDMA, DaMEN, SIM³, UnCrowd; Bali, Indonesia, April 21-24, 2014, Revised Selected Papers","Wook-Shin Han (Editor), Mong Li Lee (Editor), Agus Muliantara (Editor), Ngurah Agus Sanjaya (Editor), Bernhard Thalheim (Editor)",2014/07/31,,Springer Berlin Heidelberg,9783662439838,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series",,430,
1876,"Database Systems for Advanced Applications: 14th International Conference, DASFAA 2009, Brisbane, Australia, April 21-23, 2009, Proceedings","Xiaofang Zhou (Editor), Haruo Yokota (Editor), Ke Deng (Editor), Qing Liu (Editor)",2009/03/26,1,Springer Berlin Heidelberg,9783642008863,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#5463",,797,
1877,"Database Systems for Advanced Applications: 9th International Conference, DASFAA 2004, Jeju Island, Korea, March 17-19, 2003, Proceedings","YoonJoon Lee (Editor), Jianzhong Li (Editor), Kyu-Young Whang (Editor), Doheon Lee (Editor)",2004/04/14,1,Springer Berlin Heidelberg,9783540210474,,"Lecture Notes in Computer Science Series ,#2973",,932,
1878,Database Systems for Management 1,Courtney-Paradice,1987/11/01,,"Mosby, Incorporated",9780801611803,,,,544,
1879,Database Systems for Management,James F. Courtney,1991/12/28,2,McGraw-Hill Higher Education,9780256082296,,,,592,
1880,Database Systems for Next-Generation Applications: Principles and Practice,"Won Kim, I. S. Paik, Yahiko Kambayashi",1993/02/28,,"World Scientific Publishing Company, Incorporated",9789810213152,,Advanced Database Research and Development Series,,324,
1881,Database Systems Handbook,"Paul J. Fortier, Paul J. Fortier (Editor)",1996/10/01,,"McGraw-Hill Companies, The",9780070216266,,,,640,
1882,Database Systems: The Complete Book,"Hector Garcia-Molina, Jennifer Widom, Jeffrey D. Ullman, Jennifer D. Widom",2001/10/02,1,Prentice Hall,9780130319951,,GOAL Series,,1152,
1883,Database Systems in Science and Engineering,"J.R Rumble, F.J Smith",1990/01/28,1,CRC Press,9780750300483,,,,302,
1884,Database Systems - Introduction to Databases and Data Warehouses,Nenad Jukic,2013/01/17,1,Prentice Hall,9780132575676,,,,408,
1885,Database Systems: Management and Design,"Philip J. Pratt, Joseph J. Adamski, Joseph J. Adamski",1993/09/28,3,Cengage South-Western,9780877091158,,,,678,
1886,"Database Systems: An Application-Oriented Approach, Introductory Version","Michael Kifer, Arthur Bernstein, Philip M. Lewis",2004/03/30,2,Addison-Wesley,9780321228383,,,,688,
1887,"Database Systems of the 90s: International Symposium Muggelsee, Berlin, FRG, November 5-7, 1990 Proceedings","A. Blaser (Editor), J. Hartmanis (Editor), G. Goos (Editor)",1990/11/01,,"Springer-Verlag New York, LLC",9780387533971,,Lecture Notes in Computer Science,,334,
1888,"Database Systems: Concepts, Languages and Architecture","Paolo Atzeni, Stefano Ceri, Stefano Ceri, Stefano Paraboschi, Riccardo Torlone",1999/05/01,1,McGraw-Hill Higher Education,9780072353877,,,,,
1889,Database Systems,Paul Beynon-Davies,2000/01/01,2,Pan Macmillan,9780333792278,,,,420,
1890,"Database Systems: Design, Implementation, and Management","Peter Rob, Carlos Coronel",1997/06/01,1,"Course Technology, Inc.",9780760049051,,,,736,
1891,Database Systems Management and Design,"Philip J. Pratt, Joseph J. Adamski",1994/01/01,3,"Course Technology, Inc.",9780877091165,,,,,
1892,"Database Systems: A Practical Approach to Design, Implementation and Management 2nd Ed.","Thomas Connolly, Anne Strachan, Carolyn Begg, Carolyn E. Begg, Carolyn Begg (Joint Author)",1998/08/12,2,Addison-Wesley,9780201342871,,International Computer Science Series,,1093,
1893,"Database Systems : A Practical Approach to Design, Implementation, and Management","Thomas M. Connolly, Carolyn Begg",2001/07/23,3,Pearson Education,9780201708578,,International Computer Science Series,,1236,
1894,Database Systems,Tsai,1988/03/28,,Prentice Hall Professional Technical Reference,9780131968332,,,,572,
1895,Database Systems Using Oracle: A Simplified Guide to SQL and PL/SQL,Nilesh D. Shah,2001/07/10,1,Prentice Hall,9780130909336,,,,326,
1896,Database Systems Using Oracle: A Simplified Guide to SQL and PL/SQL,Nilesh Shah,2004/05/13,2,Prentice Hall,9780131018570,,,,456,
1897,Database Systems - With Oracle 10G  ,Peter Rob,2008/06/28,,Cengage Learning,9781435432116,,,,,
1898,Database Techniques for Librarians: A Primer Using Turbo Pascal,"Andrew H. Bullen, Charles H. Davis",1993/06/01,,Cengage Gale,9780816119684,,Professional Librarian Ser.,,256,
1899,"Database Technologies: Concepts, Methodologies, Tools, and Applications",John Erickson,2009/02/28,,IGI Global,9781605660585,,,,2962,
1900,Database Technology for Life Sciences and Medicine,"Claudia Plant, Christian Bohm (Editor)",2010/08/31,,"World Scientific Publishing Company, Incorporated",9789814307703,,,,378,
1901,"Database Theory and Application, Bio-Science and Bio-Technology: International Conferences, DTA and BSBT 2011, Held as Part of the Future Generation Information Technology Conference, FGIT 2011, in Conjunction with GDC 2011, Jeju Island, Korea, December 8","Tai-hoon Kim (Editor), Hojjat Adeli (Editor), Alfredo Cuzzocrea (Editor), Tughrul Arslan (Editor), Yanchun Zhang (Editor)",2012/01/15,1,Springer Berlin Heidelberg,9783642271564,,"Communications in Computer and Information Science ,#258",,197,
1902,"Database Theory and Application, Bio-Science and Bio-Technology: International Conferences, DTA / BSBT 2010, Held as Part of the Future Generation Information Technology Conference, FGIT 2010, Jeju Island, Korea, December 13-15, 2010. Proceedings","Yanchun Zhang (Editor), Alfredo Cuzzocrea (Editor), Jianhua Ma (Editor), Kyo-il Chung (Editor), Tughrul Arslan (Editor)",2011/01/19,1,Springer Berlin Heidelberg,9783642176210,,"Communications in Computer and Information Science Series ,#118",,310,
1903,"Database Theory and Application: International Conference, DTA 2009, Held as Part of the Future Generation Information Technology Conference, FGIT 2009, Jeju Island, Korea, December 10-12, 2009, Proceedings","Dominik Slezak (Editor), Yanchun Zhang (Editor)",2009/12/01,1,Springer Berlin Heidelberg,9783642105821,,"Communications in Computer and Information Science Series ,#64",,185,
1904,"Database Theory - ICDT 2001: 8th International Conference London, UK, January 4-6, 2001 Proceedings","Jan Van den Bussche (Editor), Victor Vianu (Editor)",2001/02/08,1,Springer Berlin Heidelberg,9783540414568,,"Lecture Notes in Computer Science Series ,#1973",,448,
1905,"Database Theory - ICDT 2003: 9th International Conference, Siena, Italy, January 8-10, 2003, Proceedings","Diego Calvanese (Editor), Maurizio Lenzerini (Editor), Rajeev Motwani (Editor)",2003/02/12,1,Springer Berlin Heidelberg,9783540003236,,"Lecture Notes in Computer Science Series ,#2572",,460,
1906,"Database Theory - ICDT 2005: 10th International Conference, Edinburgh, UK, January 5-7, 2005, Proceedings","Thomas Eiter (Editor), Leonid Libkin (Editor)",2005/02/14,1,Springer Berlin Heidelberg,9783540242888,,"Lecture Notes in Computer Science Series ,#3363",,420,
1907,"Database Theory - ICDT 2007: 11th International Conference, Barcelona, Spain, January 10-12, 2007, Proceedings","Thomas Schwentick (Editor), Dan Suciu (Editor)",2007/02/13,1,Springer Berlin Heidelberg,9783540692690,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#4353",,419,
1908,"Database Theory - ICDT '92: Fourth International Conference, Berlin, Germany, October 1992, Proceedings","J. Biskup (Editor), R. Hull (Editor)",1992/11/28,,"Springer-Verlag New York, LLC",9780387560397,,Lecture Notes in Computer Science,,449,
1909,"Database Theory - ICDT '92: 4th International Conference, Berlin, Germany, October 14-16, 1992. Proceedings","Joachim Biskup (Editor), Richard Hull (Editor)",1992/11/05,1,Springer Berlin Heidelberg,9783540560395,,"Lecture Notes in Computer Science Series ,#646",,454,
1910,"Database Theory - ICDT '95: Proceedings of the 5th International Conference, Prague, Czech Republic, January 1995","Georg Gottlob (Editor), Moshe Y. Vardi (Editor)",1995/01/28,,"Springer-Verlag New York, LLC",9780387589077,,Lecture Notes in Computer Science,,454,
1911,"Database Theory - ICDT '97: 6th International Conference, Delphi, Greece, January 8-10, 1997. Proceedings","Foto N. Afrati (Editor), Phokion G. Kolaitis (Editor)",1996/12/23,1,Springer Berlin Heidelberg,9783540622222,,"Lecture Notes in Computer Science Series ,#1186",,486,
1912,"Database Theory - ICDT'99: 7th International Conference, Jerusalem, Israel, January 10-12, 1999, Proceedings","Catriel Beeri (Editor), Peter Buneman (Editor)",1998/12/28,1,Springer Berlin Heidelberg,9783540654520,,"Lecture Notes in Computer Science Series ,#1540",,496,
1913,Database Transaction Models for Advanced Applications,Ahmed K. Elmagarmid,1992/04/01,,Elsevier Science,9781558602144,,Morgan Kaufmann Series in Data Management Systems Series,,611,
1914,Database Transportation,June Loves,2005/09/01,,Chelsea House Publishers,9780791065853,,Database Transportation Series,6 - 12 Years,32,
1915,Database Tuning,"Dennis Elliott Shasha, Dennis E. Shahsa",1992/11/28,1,Prentice Hall Professional Technical Reference,9780132052467,,,,250,
1916,Database Usability and Responsiveness,Peter Scheuermann (Editor),1982/01/01,,Elsevier Science & Technology Books,9780126240801,,,,450,
1917,Database!: Using DBase III Plus,Wilson T. Price,1988/01/01,,"Mitchell Publishing, Incorporated",9780394393759,,,,356,
1918,Databased Marketing,Herman R. Holtz,1992/07/23,1,"Wiley, John & Sons, Incorporated",9780471551874,,,,320,
1919,Databased Marketing: Managing Profitable Relations Hips,"V. Kumar, Werner Reinartz",2005/06/05,1,"Wiley, John & Sons, Incorporated",9780471271338,,,,352,
1920,Databases and Database Management,Juliet Holmes,2003/03/01,,Learning Matters Limited,9781903337080,,Crucial Study Texts for Computing Degree Courses Series,,154,
1921,Databases and Database Systems: Concepts and Issues,Elizabeth Oxborrow,1986/10/28,,Studentlitteratur,9789144253718,,,,254,
1922,Databases And Information Retrieval,Wole Olatokun,2012/05/03,,AV Akademikerverlag GmbH & Co. KG.,9783848487172,,,,304,
1923,"Databases and Information Systems II: Fifth International Baltic Conference, Baltic DB&IS'2002 Tallinn, Estonia, June 3-6, 2002 Selected Papers","Hele-Mai Haav (Editor), Ahto Kalja (Editor)",2002/11/30,1,Springer Netherlands,9781402010385,,,,332,
1924,Databases and Information Systems: Selected Papers from the Sixth International Baltic Conference DB&IS '2004,"IOS Press, A. Caplinskas (Editor)",2005/01/01,,"I O S Press, Incorporated",9781586034856,,,,312,
1925,Databases and Information Systems IV: Selected Papers from the Seventh International Conference DB&IS'2006 - Volume 155 Frontiers in Artificial Intelligence and Applications,"Olegas Vasilecas (Editor), J. Eder (Editor), Albertas Caplinskas (Editor), Johann Eder (Editor), A. Caplinskas (Editor)",2007/02/01,,"I O S Press, Incorporated",9781586037154,,,,306,
1926,"Databases and Information Systems: Fourth International Baltic Workshop, Baltic DB&IS 2000 Vilnius, Lithuania, May 1-5, 2000 Selected Papers","Janis Barzdins (Editor), Albertas Caplinskas (Editor)",2001/03/31,1,Springer Netherlands,9780792368236,,,,360,
1927,Databases and Information Systems VI: Selected Papers from the Ninth International Baltic Conference,J. Barzdins,2011/01/15,,"I O S Press, Incorporated",9781607506874,,,,452,
1928,Databases and Information Systems VII,"A. Caplinskas, G. Dzemyda, A. Lupeikiene, O. Vasilecas",2013/01/15,,"IOS Press, Incorporated",9781614991601,,,,400,
1929,Databases and Mobile Computing,"Daniel Barbara (Editor), Ravi Jain (Editor), N. Krishnakumar (Editor)",2008/10/01,1,Springer US,9780792397496,,,,86,
1930,Databases and On-line Data in Astronomy,"M.A Albrecht (Editor), D Egret (Editor)",1991/05/31,1,"Springer-Verlag New York, LLC",9780792312475,,"Astrophysics and Space Science Library Series ,#171",,288,
1931,Databases and Transaction Processing : An Application-Oriented Approach,"Arthur J. Bernstein, Michael Kifer, Arthur Bernstein",2001/07/30,1,Pearson Education,9780201708721,,,,1056,
1932,Databases and Transaction Processing: An Application-Oriented Approach,"Philip M. Lewis, Michael Kifer, Arthur Bernstein, Michael Kifer, Arthur Bernstein",2001/07/28,1,Addison Wesley,9780321185570,,,,,
1933,Databases: From Relational to Object-Oriented Systems,"Claude Delobel, Christophe Lecluse, Phillipe Richard",1994/09/01,1,Cengage Learning,9781850321248,,,,382,
1934,Databases Demystified: A Self-Teaching Guide,Andrew Oppel,2004/02/27,,"McGraw-Hill Companies, The",9780072253641,,Demystified Series,,360,
1935,Databases DeMYSTiFieD,Andy Oppel,2010/11/10,2,McGraw-Hill Professional Publishing,9780071747998,,,,448,
1936,Databases for Books,"Users Marc, MARC Users' Group",1983/01/01,,Facet Publishing,9780853656562,,LA Conference Proceedings Series in Library Automation,,58,
1937,Databases for Business Users,Wayne (Senior Lecturer in Databa Harris,1992/06/28,,Pearson/Education,9780273039396,,,,,
1938,Databases for Cardiology,"G.T. Meester (Editor), F. Pinciroli (Editor)",1991/02/28,,"Springer-Verlag New York, LLC",9780792308867,,"Developments in Cardiovascular Medicine Series ,#115",,440,
1939,Databases for Estimating Health Insurance Coverage for Children: A Workshop Summary,National Research Council,2010/12/09,,National Academies Press,9780309162401,,,,204,
1940,Databases for Health Care,G. Wiederhold,1981/06/05,1,Springer Berlin Heidelberg,9783540107095,,"Lecture Notes in Medical Informatics Series ,#12",,88,
1941,Databases for Networks and Minicomputers,Dimitris N. Chorafas,1990/11/13,,Petrocelli Books,9780894331367,,,,250,
1942,"Databases for Production Management: Proceedings of the IFIP TC5-Wg5.7 Working Conference on Design, Implementation and Operation, Barcelona, Spain, 10-12 May 1989","Ramon Companys (Editor), P. Falster (Editor), John Burbidge (Editor)",1990/04/28,,Elsevier Science & Technology Books,9780444886583,,,,360,
1943,Databases for Software Engineering,"C. Godart, F. Charoy",1993/12/30,,Prentice Hall Professional Technical Reference,9780130302557,,BCS Practitioner Series,,155,
1944,Databases: Organizing Information,Greg Roza,2010/09/01,,"Rosen Publishing Group, Incorporated, The",9781435894266,,Digital and Information Literacy Series,9 - 12 Years,48,
1945,"Databases: Theory, Design and Applications  ",I E E E Computer Society Press (Editor),1991/01/28,,IEEE Computer Society Press,9780818691652,,,,296,
1946,Databases Illuminated,Catherine Ricardo,2004/04/16,2,Jones & Bartlett Learning,9780763733148,,,,874,
1947,Databases Illuminated,Ricardo,2001/01/01,,Jones & Barlett Learning,9780763782559,,,,812,
1948,Databases Illuminated-Stud. Lect. Comp.,Ricardo,2004/01/28,1,Jones & Bartlett Learning,9780763726928,,,,,
1949,Databases in Depth: The Relational Model for Practitioners,C. J. Date,2005/05/15,1,"O'Reilly Media, Incorporated",9780596100124,,,,232,
1950,"Databases in Historical Research: Theory, Methods, and Applications","Charles Harvey, Jon Press",1996/01/08,,Palgrave Macmillan,9780312158880,,,,349,
